Purchase Order ID,Dept  Code,Dept Name,Vendor Number,Vendor Name,Commodity Title,Post Date,Total,Vendor Zip
DPPT10005451,DPT,PUBLIC TRANSPORTATION,20850,CITY PAINTS,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",06/29/2010 07:00:00 AM +0000,$483.37,941030000
DPPT10005449,DPT,PUBLIC TRANSPORTATION,79067,AMERICAN HYDRAULICS & SUPPLY LLC,"HYBRID TRANSIT VEHICLE EQPT, PARTS, MATLS & SUPPL",06/29/2010 07:00:00 AM +0000,$792.78,94107
DPPT10005448,DPT,PUBLIC TRANSPORTATION,45273,T & S TRADING & ENTERPRISE CO,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/29/2010 07:00:00 AM +0000,$1681.48,94122
DPPT10005447,DPT,PUBLIC TRANSPORTATION,79182,TL TRADING,CHARGE;DELIVERY/FREIGHT/SHIPPING,06/29/2010 07:00:00 AM +0000,$640.73,94122
DPPT10005444,DPT,PUBLIC TRANSPORTATION,66745,S & S SUPPLIES & SOLUTIONS,"COMMON DIESEL & ELECTRIC TRANSIT VEHICLE EQPT, PAR",06/29/2010 07:00:00 AM +0000,$1660.63,94553
DPPT10005443,DPT,PUBLIC TRANSPORTATION,66745,S & S SUPPLIES & SOLUTIONS,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",06/24/2010 07:00:00 AM +0000,$206.96,94553
DPPT10005442,DPT,PUBLIC TRANSPORTATION,51249,PAPILLON PRODUCTS LLC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/24/2010 07:00:00 AM +0000,$1436.86,920093035
DPPT10005441,DPT,PUBLIC TRANSPORTATION,38084,INTRALINE INC,AUTOMOTIVE/INDUSTRIAL CLEANER/REMOVER/SOLVENT ....,06/24/2010 07:00:00 AM +0000,$1663.66,940100000
DPPT10005440,DPT,PUBLIC TRANSPORTATION,67110,BRENTON SAFETY SOLUTIONS DIV OF MALLORY,"COMMON DIESEL & ELECTRIC TRANSIT VEHICLE EQPT, PAR",06/24/2010 07:00:00 AM +0000,$1700.05,98632
DPPT10005439,DPT,PUBLIC TRANSPORTATION,17318,SOMERSET PRINTING,CHARGE;DELIVERY/FREIGHT/SHIPPING,06/24/2010 07:00:00 AM +0000,$4394.24,940102416
DPPT10005438,DPT,PUBLIC TRANSPORTATION,78306,H3 SUPPLIES,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/29/2010 07:00:00 AM +0000,$1415.29,94066
DPPT10005437,DPT,PUBLIC TRANSPORTATION,10718,KNORR BRAKE CORP,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/29/2010 07:00:00 AM +0000,$3746.66,945870000
DPPT10005436,DPT,PUBLIC TRANSPORTATION,50475,SAN MATEO ELECTRONIC SUPPLY,"ELECTRONIC COMPONENTS, PARTS & SUPPL",06/24/2010 07:00:00 AM +0000,$7659.53,94403
DPPT10005435,DPT,PUBLIC TRANSPORTATION,4098,CALTOOL INDUSTRIAL SUPPLY,HAND TOOLS,06/24/2010 07:00:00 AM +0000,$1360.58,945770000
DPPT10005432,DPT,PUBLIC TRANSPORTATION,3327,BETTS SPRING CO,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/24/2010 07:00:00 AM +0000,$417.20,900740413
DPPT10005431,DPT,PUBLIC TRANSPORTATION,43640,VALLEY RUBBER & GASKET OF NORTH BAY INC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/24/2010 07:00:00 AM +0000,$5000.54,95827
DPPT10005430,DPT,PUBLIC TRANSPORTATION,40554,BOMBARDIER TRANSPRTN (HOLDINGS) USA INC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/24/2010 07:00:00 AM +0000,$8508.15,152361491
DPPT10005429,DPT,PUBLIC TRANSPORTATION,45273,T & S TRADING & ENTERPRISE CO,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/24/2010 07:00:00 AM +0000,$7270.80,94122
DPPT10005428,DPT,PUBLIC TRANSPORTATION,51832,BEARING AGENCIES INC,HAND TOOLS,06/24/2010 07:00:00 AM +0000,$294.56,941034003
DPPT10005426,DPT,PUBLIC TRANSPORTATION,56515,BAYSHORE METALS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,06/24/2010 07:00:00 AM +0000,$1533.22,941882003
DPPT10005425,DPT,PUBLIC TRANSPORTATION,45273,T & S TRADING & ENTERPRISE CO,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/24/2010 07:00:00 AM +0000,$1182.60,94122
DPPT10005424,DPT,PUBLIC TRANSPORTATION,3140,BEARING ENGINEERING CO,HAND TOOLS,06/24/2010 07:00:00 AM +0000,$749.97,945771109
DPPT10005423,DPT,PUBLIC TRANSPORTATION,69939,ALLEN TRANSIT SERVICES,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/24/2010 07:00:00 AM +0000,$7251.73,95631
DPPT10005422,DPT,PUBLIC TRANSPORTATION,10718,KNORR BRAKE CORP,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/29/2010 07:00:00 AM +0000,$7440.53,945870000
DPPT10005421,DPT,PUBLIC TRANSPORTATION,27914,CHARLES OGLE TOOLING,HAND TOOLS,06/24/2010 07:00:00 AM +0000,$1554.90,940250000
DPPT10005420,DPT,PUBLIC TRANSPORTATION,8015,GALES CREEK ENTERPRISES OF OREGON LTD,CHARGE;DELIVERY/FREIGHT/SHIPPING,06/23/2010 07:00:00 AM +0000,$918.55,973026126
DPPT10005419,DPT,PUBLIC TRANSPORTATION,45541,R & M PARTS,"COMMON DIESEL & ELECTRIC TRANSIT VEHICLE EQPT, PAR",06/23/2010 07:00:00 AM +0000,$7590.19,928210000
DPPT10005418,DPT,PUBLIC TRANSPORTATION,5908,CUMMINS-WEST INC,"COMMON DIESEL & ELECTRIC TRANSIT VEHICLE EQPT, PAR",06/23/2010 07:00:00 AM +0000,$4495.06,945776779
DPPT10005417,DPT,PUBLIC TRANSPORTATION,34992,S & A SYSTEMS INC,"COMMON DIESEL & ELECTRIC TRANSIT VEHICLE EQPT, PAR",06/23/2010 07:00:00 AM +0000,$6602.85,750872028
DPPT10005416,DPT,PUBLIC TRANSPORTATION,19818,WESTERN STATES OIL,"AUTOMOTIVE/INDUSTRIAL LUBRICANT/FLUID, ...........",06/23/2010 07:00:00 AM +0000,$1638.12,951090000
DPPT10005411,DPT,PUBLIC TRANSPORTATION,17602,STAR MACHINE & TOOL CO,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",06/23/2010 07:00:00 AM +0000,$4239.84,55414
DPPT10005410,DPT,PUBLIC TRANSPORTATION,34155,TRUCK-TRAILER TRANSIT,"COMMON DIESEL & ELECTRIC TRANSIT VEHICLE EQPT, PAR",06/23/2010 07:00:00 AM +0000,$4353.61,60674
DPPT10005409,DPT,PUBLIC TRANSPORTATION,3140,BEARING ENGINEERING CO,BEARING/OIL SEAL ......................... MFG'S P,06/24/2010 07:00:00 AM +0000,$1754.52,945771109
DPPT10005407,DPT,PUBLIC TRANSPORTATION,49632,PENINSULA COLOR SERVICE LLC,"PAINTS, ENAMELS, PRIMERS, UNDERCOATS, ...",06/24/2010 07:00:00 AM +0000,$8149.36,94080
DPPT10005406,DPT,PUBLIC TRANSPORTATION,4532,CARPENTER RIGGING & SUPPLY CO INC,"PALLETIZING, STRAPPING & SEALING EQPT & SUPPL; MAT",06/24/2010 07:00:00 AM +0000,$810.19,941241028
DPPT10005404,DPT,PUBLIC TRANSPORTATION,66745,S & S SUPPLIES & SOLUTIONS,"GLOVES, WORK",06/24/2010 07:00:00 AM +0000,$839.19,94553
DPPT10005403,DPT,PUBLIC TRANSPORTATION,4098,CALTOOL INDUSTRIAL SUPPLY,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",06/24/2010 07:00:00 AM +0000,$571.60,945770000
DPPT10005402,DPT,PUBLIC TRANSPORTATION,78306,H3 SUPPLIES,AUTOMOTIVE/INDUSTRIAL CLEANER/REMOVER/SOLVENT ....,06/24/2010 07:00:00 AM +0000,$1466.39,94066
DPPT10005401,DPT,PUBLIC TRANSPORTATION,10718,KNORR BRAKE CORP,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/24/2010 07:00:00 AM +0000,$5044.62,945870000
DPPT10005400,DPT,PUBLIC TRANSPORTATION,75084,NEOPART LLC,"COMMON DIESEL & ELECTRIC TRANSIT VEHICLE EQPT, PAR",06/22/2010 07:00:00 AM +0000,$1454.19,19178
DPPT10005398,DPT,PUBLIC TRANSPORTATION,45662,FALCON INDUSTRIAL SUPPLY,"ELECTRIC TRANSIT VEHICLE EQPT, PARTS, MATLS & SUPP",06/22/2010 07:00:00 AM +0000,$5776.14,94014
DPPT10005397,DPT,PUBLIC TRANSPORTATION,53230,INGMIRE CO,"ELECTRIC TRANSIT VEHICLE EQPT, PARTS, MATLS & SUPP",06/22/2010 07:00:00 AM +0000,$1405.98,92054
DPPT10005396,DPT,PUBLIC TRANSPORTATION,25751,AIR DALE COMPRESSORS INC,"AUTOMOTIVE/INDUSTRIAL LUBRICANT/FLUID, ...........",06/22/2010 07:00:00 AM +0000,$3213.83,941240000
DPPT10005395,DPT,PUBLIC TRANSPORTATION,78306,H3 SUPPLIES,"AUTOMOTIVE INTERIOR MATS, SEATS, COVERS, CUSHIONS",06/22/2010 07:00:00 AM +0000,$1888.59,94066
DPPT10005394,DPT,PUBLIC TRANSPORTATION,68725,TRANSMED SYSTEMS,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/22/2010 07:00:00 AM +0000,$1174.94,92707
DPPT10005393,DPT,PUBLIC TRANSPORTATION,21028,X-ERGON CORP,CHARGE;DELIVERY/FREIGHT/SHIPPING,06/22/2010 07:00:00 AM +0000,$88.15,750152102
DPPT10005392,DPT,PUBLIC TRANSPORTATION,41208,ANSALDOBREDA INC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/22/2010 07:00:00 AM +0000,$5913.00,94565
DPPT10005391,DPT,PUBLIC TRANSPORTATION,45662,FALCON INDUSTRIAL SUPPLY,CHARGE;DELIVERY/FREIGHT/SHIPPING,06/22/2010 07:00:00 AM +0000,$916.91,94014
DPPT10005390,DPT,PUBLIC TRANSPORTATION,45662,FALCON INDUSTRIAL SUPPLY,HVAC;AIR CONDITION UNIT;PORTABLE&WINDOW UNITS,06/22/2010 07:00:00 AM +0000,$1493.69,94014
DPPT10005389,DPT,PUBLIC TRANSPORTATION,70894,NEW FLYER INDUSTRIES CANADA ULC,"ELECTRIC TRANSIT VEHICLE EQPT, PARTS, MATLS & SUPP",06/18/2010 07:00:00 AM +0000,$2042.66,R2C3T4
DPPT10005384,DPT,PUBLIC TRANSPORTATION,45662,FALCON INDUSTRIAL SUPPLY,AUTOMOTIVE/INDUSTRIAL ADHESIVE/CEMENT/EPOXY/GLUE/S,06/22/2010 07:00:00 AM +0000,$1635.33,94014
DPPT10005383,DPT,PUBLIC TRANSPORTATION,4852,CHEMSEARCH,CHARGE;DELIVERY/FREIGHT/SHIPPING,06/22/2010 07:00:00 AM +0000,$1641.32,606731232
DPPT10005382,DPT,PUBLIC TRANSPORTATION,78306,H3 SUPPLIES,"ELECTRIC TRANSIT VEHICLE EQPT, PARTS, MATLS & SUPP",06/22/2010 07:00:00 AM +0000,$1773.90,94066
DPPT10005381,DPT,PUBLIC TRANSPORTATION,8549,GRAINGER,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",06/17/2010 07:00:00 AM +0000,$1108.63,600380001
DPPT10005380,DPT,PUBLIC TRANSPORTATION,74459,WELLS TECHNOLOGY INC,CHARGE;LABOR,06/17/2010 07:00:00 AM +0000,$2456.27,55987
DPPT10005378,DPT,PUBLIC TRANSPORTATION,20850,CITY PAINTS,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",06/17/2010 07:00:00 AM +0000,$1478.25,941030000
DPPT10005377,DPT,PUBLIC TRANSPORTATION,21028,X-ERGON CORP,CHARGE;LABOR,06/17/2010 07:00:00 AM +0000,$1514.09,750152102
DPPT10005376,DPT,PUBLIC TRANSPORTATION,70894,NEW FLYER INDUSTRIES CANADA ULC,"DIESEL TRANSIT VEHICLE EQPT, PARTS, MATLS & SUPPL",06/17/2010 07:00:00 AM +0000,$1597.72,R2C3T4
DPPT10005375,DPT,PUBLIC TRANSPORTATION,77153,TROLLEY SUPPORT LLC,"ELECTRIC TRANSIT VEHICLE EQPT, PARTS, MATLS & SUPP",06/17/2010 07:00:00 AM +0000,$9677.61,21284
DPPT10005374,DPT,PUBLIC TRANSPORTATION,3935,DAIMLER BUSES NORTH AMERICA INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,06/17/2010 07:00:00 AM +0000,$864.35,606731273
DPPT10005373,DPT,PUBLIC TRANSPORTATION,75084,NEOPART LLC,"COMMON DIESEL & ELECTRIC TRANSIT VEHICLE EQPT, PAR",06/17/2010 07:00:00 AM +0000,$8876.40,19178
DPPT10005372,DPT,PUBLIC TRANSPORTATION,12944,MUNCIE RECLAMATION AND SUPPLY CO INC,"CAP ASSY, FILLER, SURGE TANK......................",06/17/2010 07:00:00 AM +0000,$3983.57,473025757
DPPT10005371,DPT,PUBLIC TRANSPORTATION,3935,DAIMLER BUSES NORTH AMERICA INC,"COMMON DIESEL & ELECTRIC TRANSIT VEHICLE EQPT, PAR",06/17/2010 07:00:00 AM +0000,$2573.58,606731273
DPPT10005370,DPT,PUBLIC TRANSPORTATION,53230,INGMIRE CO,AIR GOVERNOR .....................................,06/17/2010 07:00:00 AM +0000,$1818.93,92054
DPPT10005369,DPT,PUBLIC TRANSPORTATION,45541,R & M PARTS,"COMMON DIESEL & ELECTRIC TRANSIT VEHICLE EQPT, PAR",06/17/2010 07:00:00 AM +0000,$3585.89,928210000
DPPT10005368,DPT,PUBLIC TRANSPORTATION,70266,PREVOST CAR (US) INC,"HYBRID TRANSIT VEHICLE EQPT, PARTS, MATLS & SUPPL",06/17/2010 07:00:00 AM +0000,$230.77,7080
DPPT10005367,DPT,PUBLIC TRANSPORTATION,45662,FALCON INDUSTRIAL SUPPLY,"RELAY, CONTROL PANELS, DOOR.......................",06/17/2010 07:00:00 AM +0000,$1834.21,94014
DPPT10005366,DPT,PUBLIC TRANSPORTATION,50475,SAN MATEO ELECTRONIC SUPPLY,"ELECTRIC TRANSIT VEHICLE EQPT, PARTS, MATLS & SUPP",06/17/2010 07:00:00 AM +0000,$3184.26,94403
DPPT10005365,DPT,PUBLIC TRANSPORTATION,18396,THEISEN GLASS CO,"GLASS;LAMINATED,SAFETY,FLAT,CLEAR,.030"" MINIMUM LA",06/17/2010 07:00:00 AM +0000,$4790.63,94103
DPPT10005364,DPT,PUBLIC TRANSPORTATION,37487,THE CHAIR PLACE,"CHAIR, ERGONOMIC",06/21/2010 07:00:00 AM +0000,$393.11,94107
DPPT10005363,DPT,PUBLIC TRANSPORTATION,8574,GRANITE ROCK CO,CHARGE;DELIVERY/FREIGHT/SHIPPING,06/16/2010 07:00:00 AM +0000,$4761.50,950775001
DPPT10005361,DPT,PUBLIC TRANSPORTATION,27914,CHARLES OGLE TOOLING,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/15/2010 07:00:00 AM +0000,$503.70,940250000
DPPT10005360,DPT,PUBLIC TRANSPORTATION,5908,CUMMINS-WEST INC,"COMMON DIESEL & ELECTRIC TRANSIT VEHICLE EQPT, PAR",06/15/2010 07:00:00 AM +0000,$5633.42,945776779
DPPT10005359,DPT,PUBLIC TRANSPORTATION,66471,WESTWIND TRADING CO,"ELECTRIC TRANSIT VEHICLE EQPT, PARTS, MATLS & SUPP",06/15/2010 07:00:00 AM +0000,$1144.06,94577
DPPT10005358,DPT,PUBLIC TRANSPORTATION,16953,SHIELDS HARPER & CO,"AUTOMOTIVE FUELING STATION SYS, EQPT, PARTS, MATLS",06/16/2010 07:00:00 AM +0000,$2769.09,94553
DPPT10005357,DPT,PUBLIC TRANSPORTATION,20283,ZEP MANUFACTURING CO,AUTOMOTIVE/INDUSTRIAL CLEANER/REMOVER/SOLVENT ....,06/17/2010 07:00:00 AM +0000,$8542.31,900740188
DPPT10005356,DPT,PUBLIC TRANSPORTATION,78306,H3 SUPPLIES,"GAS, INDUSTRIAL/LABORATORY/MEDICAL",06/15/2010 07:00:00 AM +0000,$6100.35,94066
DPPT10005355,DPT,PUBLIC TRANSPORTATION,40554,BOMBARDIER TRANSPRTN (HOLDINGS) USA INC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/22/2010 07:00:00 AM +0000,$3360.88,152361491
DPPT10005354,DPT,PUBLIC TRANSPORTATION,45662,FALCON INDUSTRIAL SUPPLY,"ELECTRICAL MATERIALS, SUPPLIES & FIXTURES",06/15/2010 07:00:00 AM +0000,$899.23,94014
DPPT10005353,DPT,PUBLIC TRANSPORTATION,3140,BEARING ENGINEERING CO,BEARING/OIL SEAL ......................... MFG'S P,06/15/2010 07:00:00 AM +0000,$5247.02,945771109
DPPT10005352,DPT,PUB TRANSPORT - N/M GRANTS & PROJECTS,27478,GIVE SOMETHING BACK LLC,"PAPER; COMPUTER, COPIER, DRAFTING, GRAPHIC ARTS, R",06/15/2010 07:00:00 AM +0000,$64.93,90189
DPPT10005350,DPT,PUBLIC TRANSPORTATION,77742,TIDE WATER GROUP LTD,"ELECTRIC TRANSIT VEHICLE EQPT, PARTS, MATLS & SUPP",06/16/2010 07:00:00 AM +0000,$3859.88,21511
DPPT10005349,DPT,PUBLIC TRANSPORTATION,55118,HISCO,"HARDWARE;FASTENER,BOLT/NUT/SCREW/WASHER",06/15/2010 07:00:00 AM +0000,$840.15,93654
DPPT10005348,DPT,PUBLIC TRANSPORTATION,50475,SAN MATEO ELECTRONIC SUPPLY,"AUTO BATTERY,12V, GRP CB14L-A2, 190CPA, 14RCM",06/15/2010 07:00:00 AM +0000,$1167.82,94403
DPPT10005347,DPT,PUBLIC TRANSPORTATION,7551,FIRST AUTOMOTIVE DISTRIBUTORS,"AUTO-OIL,ENGINE,DIESEL,15W40,BULK=>1400GL ........",06/15/2010 07:00:00 AM +0000,$8902.20,940806807
DPPT10005346,DPT,PUBLIC TRANSPORTATION,10718,KNORR BRAKE CORP,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/24/2010 07:00:00 AM +0000,$9819.69,945870000
DPPT10005345,DPT,PUBLIC TRANSPORTATION,43640,VALLEY RUBBER & GASKET OF NORTH BAY INC,CHARGE;SET-UP,06/15/2010 07:00:00 AM +0000,$1548.76,95827
DPPT10005344,DPT,PUBLIC TRANSPORTATION,35924,ECOLINK INC,SOLVENTS; PARTS CLEANING & STRIPPING,06/15/2010 07:00:00 AM +0000,$3285.00,300840000
DPPT10005343,DPT,PUBLIC TRANSPORTATION,8549,GRAINGER,FUEL:BUTANE,06/15/2010 07:00:00 AM +0000,$806.82,600380001
DPPT10005342,DPT,PUBLIC TRANSPORTATION,41929,"D & D UPHOLSTERY, INC","AUTOMOTIVE INTERIOR MATS, SEATS, COVERS, CUSHIONS",06/15/2010 07:00:00 AM +0000,$4927.50,94110
DPPT10005341,DPT,PUBLIC TRANSPORTATION,45273,T & S TRADING & ENTERPRISE CO,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/15/2010 07:00:00 AM +0000,$6175.80,94122
DPPT10005340,DPT,PUBLIC TRANSPORTATION,66745,S & S SUPPLIES & SOLUTIONS,"FIRST AID & SAFETY TRAINING EQPT, MATLS & SUPPL; M",06/15/2010 07:00:00 AM +0000,$1835.88,94553
DPPT10005339,DPT,PUBLIC TRANSPORTATION,75084,NEOPART LLC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/15/2010 07:00:00 AM +0000,$2204.62,19178
DPPT10005338,DPT,PUBLIC TRANSPORTATION,28044,THALES TRANSPORT & SECURITY INC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/15/2010 07:00:00 AM +0000,$5113.04,152370000
DPPT10005337,DPT,PUBLIC TRANSPORTATION,3140,BEARING ENGINEERING CO,BEARING/OIL SEAL ......................... MFG'S P,06/15/2010 07:00:00 AM +0000,$7182.55,945771109
DPPT10005336,DPT,PUBLIC TRANSPORTATION,50475,SAN MATEO ELECTRONIC SUPPLY,"ELECTRONIC COMPONENTS, PARTS & SUPPL",06/15/2010 07:00:00 AM +0000,$3446.18,94403
DPPT10005335,DPT,PUBLIC TRANSPORTATION,3569,BORDEN DECAL,"PRINTING; DECALS, LABELS & STICKERS",06/14/2010 07:00:00 AM +0000,$3887.26,941033782
DPPT10005334,DPT,PUBLIC TRANSPORTATION,43640,VALLEY RUBBER & GASKET OF NORTH BAY INC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/14/2010 07:00:00 AM +0000,$2556.83,95827
DPPT10005333,DPT,PUBLIC TRANSPORTATION,78306,H3 SUPPLIES,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/14/2010 07:00:00 AM +0000,$4552.79,94066
DPPT10005332,DPT,PUBLIC TRANSPORTATION,14383,P K SAFETY SUPPLY,FLOOR COVERING MATLS & SUPPL,06/14/2010 07:00:00 AM +0000,$204.04,94501
DPPT10005331,DPT,PUBLIC TRANSPORTATION,20850,CITY PAINTS,"ABRASIVE MATLS FOR SANDING, GRINDING ...; HARDWARE",06/14/2010 07:00:00 AM +0000,$2724.56,941030000
DPPT10005330,DPT,PUBLIC TRANSPORTATION,49632,PENINSULA COLOR SERVICE LLC,"PAINTS, ENAMELS, PRIMERS, UNDERCOATS, ...",06/14/2010 07:00:00 AM +0000,$878.85,94080
DPPT10005329,DPT,PUBLIC TRANSPORTATION,5206,COAST MARINE & INDUSTRIAL SUPPLY INC,"ROPES, TWINES, CORDS, ...; HARDWARE, GENERAL, MISC",06/14/2010 07:00:00 AM +0000,$2890.80,941331191
DPPT10005328,DPT,PUBLIC TRANSPORTATION,36342,PACIFIC AUTOMOTIVE CO,"AUTOMOTIVE FILTERS; AIR, FUEL, OIL, ..............",06/14/2010 07:00:00 AM +0000,$143.88,941033923
DPPT10005327,DPT,PUBLIC TRANSPORTATION,45662,FALCON INDUSTRIAL SUPPLY,CHARGE;DELIVERY/FREIGHT/SHIPPING,06/14/2010 07:00:00 AM +0000,$1221.95,94014
DPPT10005326,DPT,PUBLIC TRANSPORTATION,78306,H3 SUPPLIES,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/14/2010 07:00:00 AM +0000,$1919.14,94066
DPPT10005325,DPT,PUBLIC TRANSPORTATION,40554,BOMBARDIER TRANSPRTN (HOLDINGS) USA INC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/14/2010 07:00:00 AM +0000,$6931.35,152361491
DPPT10005324,DPT,PUBLIC TRANSPORTATION,69021,H J B HOSES & FITTINGS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,06/14/2010 07:00:00 AM +0000,$1977.83,945241664
DPPT10005323,DPT,PUBLIC TRANSPORTATION,27914,CHARLES OGLE TOOLING,HARDWARE;MISC-ABRASIVE/BRACKET/CHAIN/HINGE/ROPE/TA,06/15/2010 07:00:00 AM +0000,$2742.98,940250000
DPPT10005322,DPT,PUBLIC TRANSPORTATION,65687,ELMECH INC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/14/2010 07:00:00 AM +0000,$2646.62,95038
DPPT10005321,DPT,PUBLIC TRANSPORTATION,10782,KRAFT INDUSTRIAL SUPPLY SVS CORP,AUTOMOTIVE/INDUSTRIAL ADHESIVE/CEMENT/EPOXY/GLUE/S,06/14/2010 07:00:00 AM +0000,$1185.42,94080
DPPT10005320,DPT,PUBLIC TRANSPORTATION,29841,CALIFORNIA CASTINGS INC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/14/2010 07:00:00 AM +0000,$569.95,948040000
DPPT10005319,DPT,PUBLIC TRANSPORTATION,82199,ANVEL TRADING & CONSULTING,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/14/2010 07:00:00 AM +0000,$9699.07,94112
DPPT10005318,DPT,PUBLIC TRANSPORTATION,14721,PLOUGH ELECTRIC SUPPLY CO,BUSS FUSES; ELECT MATLS/SUPPL/FXTRS ..............,06/14/2010 07:00:00 AM +0000,$5631.64,941034391
DPPT10005317,DPT,PUBLIC TRANSPORTATION,1998,AMERICAN RAIL TRANSIT INC,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/11/2010 07:00:00 AM +0000,$2673.99,95006
DPPT10005316,DPT,PUBLIC TRANSPORTATION,78306,H3 SUPPLIES,HARDWARE;MISC-ABRASIVE/BRACKET/CHAIN/HINGE/ROPE/TA,06/11/2010 07:00:00 AM +0000,$270.47,94066
DPPT10005315,DPT,PUBLIC TRANSPORTATION,45662,FALCON INDUSTRIAL SUPPLY,"FOOD SVC GRADE DETERGENT/SOAP,DISHWASHING",06/11/2010 07:00:00 AM +0000,$224.22,94014
DPPT10005314,DPT,PUBLIC TRANSPORTATION,5908,CUMMINS-WEST INC,CHARGE;LABOR,06/11/2010 07:00:00 AM +0000,$4579.72,945776779
DPPT10005313,DPT,PUBLIC TRANSPORTATION,3151,BECK ELECTRIC SUPPLY,"CONNECTORS, CABLES & WIRES; ELECTRICAL HARDWARE",06/11/2010 07:00:00 AM +0000,$7707.48,948010000
DPPT10005312,DPT,PUBLIC TRANSPORTATION,38084,INTRALINE INC,HARDWARE;BEARING/OIL SEAL/V-BELT/PULLY ....,06/11/2010 07:00:00 AM +0000,$816.83,940100000
DPPT10005311,DPT,PUBLIC TRANSPORTATION,8549,GRAINGER,HAND TOOLS,06/11/2010 07:00:00 AM +0000,$943.12,600380001
DPPT10005309,DPT,PUBLIC TRANSPORTATION,45273,T & S TRADING & ENTERPRISE CO,"HYDRAULIC TOOLS, EQPT, PARTS & SUPPL;  ACTUATORS,",06/14/2010 07:00:00 AM +0000,$2601.72,94122
DPPT10005308,DPT,PUBLIC TRANSPORTATION,10718,KNORR BRAKE CORP,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/29/2010 07:00:00 AM +0000,$8203.19,945870000
DPPT10005307,DPT,PUBLIC TRANSPORTATION,45662,FALCON INDUSTRIAL SUPPLY,HONEYWELL CONTROLS; ELECT MATLS/SUPPL/FXTRS ......,06/15/2010 07:00:00 AM +0000,$603.13,94014
DPPT10005306,DPT,PUBLIC TRANSPORTATION,45273,T & S TRADING & ENTERPRISE CO,"LIGHT RAIL TRANSIT VEHICLE EQPT, PARTS, MATLS & SU",06/15/2010 07:00:00 AM +0000,$9816.68,94122
DPPT10005305,DPT,PUBLIC TRANSPORTATION,78306,H3 SUPPLIES,THOMAS & BETTS PRODUCTS; ELECT MATLS/SUPPL/FXTRS .,06/15/2010 07:00:00 AM +0000,$5650.25,94066
DPPT10005304,DPT,PUBLIC TRANSPORTATION,58992,FLEET INDUSTRIAL SALES,"AUTOMOTIVE/INDUSTRIAL LUBRICANT/FLUID, ...........",06/11/2010 07:00:00 AM +0000,$3104.72,95825
